timestamp,CP_Chiller1_ChilledWaterFlowrate,CP_Chiller1_ChilledWaterReturnTemp,CP_Chiller1_ChilledWaterSupplyTemp,CP_Chiller1_CondenserWaterFlowrate,CP_Chiller1_CondenserWaterReturnTemp,CP_Chiller1_CondenserWaterSupplyTemp,CP_Chiller1_CoolingTons,CP_Chiller1_Efficiency,CP_Chiller1_kW,CP_Chiller2_ChilledWaterFlowrate,CP_Chiller2_ChilledWaterReturnTemp,CP_Chiller2_ChilledWaterSupplyTemp,CP_Chiller2_CondenserWaterFlowrate,CP_Chiller2_CondenserWaterReturnTemp,CP_Chiller2_CondenserWaterSupplyTemp,CP_Chiller2_CoolingTons,CP_Chiller2_Efficiency,CP_Chiller2_kW,CP_Chiller3_ChilledWaterFlowrate,CP_Chiller3_ChilledWaterReturnTemp,CP_Chiller3_ChilledWaterSupplyTemp,CP_Chiller3_CondenserWaterFlowrate,CP_Chiller3_CondenserWaterReturnTemp,CP_Chiller3_CondenserWaterSupplyTemp,CP_Chiller3_CoolingTons,CP_Chiller3_Efficiency,CP_Chiller3_kW,CP_CoolingTower1_CondenserWaterSupplyTemp,CP_CoolingTower2_CondenserWaterSupplyTemp,CP_CoolingTower3_CondenserWaterSupplyTemp,CP_CoolingTower4_CondenserWaterSupplyTemp,CP_CoolingTower5_CondenserWaterSupplyTemp,CP_CoolingTower6_CondenserWaterSupplyTemp,CP_CoolingTower7_CondenserWaterSupplyTemp,CP_CoolingTower8_CondenserWaterSupplyTemp,CP_CoolingTower9_CondenserWaterSupplyTemp,CP_TotalChilledWaterPump_kW,Total_CoolingTons,Total_Chiller_kW,Avg_ChilledWaterSupplyTemp,Avg_ChilledWaterReturnTemp,Avg_CondenserWaterSupplyTemp,Avg_CondenserWaterReturnTemp,System_Efficiency_kW_per_Ton
2014-01-01 00:00:00,0.0,10.739449985,13.913499999999999,0.0,27.42235,26.85050015,0.0,0.0,0.0,0.0,11.260250000000001,15.18165,0.0,26.063599999999997,24.9553501,0.0,0.0,0.0,646.3866475,8.520900065,7.551849955,210.30524800000003,29.688099850000004,28.13065015,50.760600478499995,0.119499999,30.183000000000003,28.391200200000004,28.36460035,28.18735,28.30055015,28.494649850000002,28.421549750000004,28.33314995,28.516699800000005,28.528899799999998,4.580499949999999,50.760600478499995,30.183000000000003,12.215666651666666,10.17353335,26.645500133333332,27.724683283333334,0.5946147152609872
2014-01-01 01:00:00,0.0,10.119099975000001,14.01765,0.0,27.311150150000003,26.723300000000002,0.0,0.0,0.0,0.0,10.68975,15.163599999999999,0.0,26.0560999,24.939899750000002,0.0,0.0,0.0,702.2327425000001,11.540099999999999,11.511700000000001,0.0,28.7748,27.926849850000004,1.38635002355,0.0,0.0,28.16804985,28.2821001,28.376350300000002,28.46345,28.47000025,28.39090005,28.4925498,28.463900000000002,28.3635,5.960999984999999,1.38635002355,0.0,13.564316666666665,10.782983324999998,26.530016533333338,27.380683349999998,0.0
2014-01-01 02:00:00,0.0,10.81495,14.1125,0.0,27.2021502,26.617199950000003,0.0,0.0,0.0,0.0,11.7727,15.1465,0.0,26.0403002,24.9318499,0.0,0.0,0.0,733.605457,14.140899999999998,11.534250010000001,435.06100000000004,30.10679965,27.768850050000005,136.73650059649998,0.27195,73.9875,27.968600100000003,27.96584985,27.9511998,28.079200000000004,28.0517999,27.987650100000003,27.949699950000003,27.94325015,27.93935005,6.487499935,136.73650059649998,73.9875,13.597750003333333,12.242849999999999,26.43929996666667,27.78308335,0.5410954622740568
2014-01-01 03:00:00,0.0,11.14575,14.198849999999998,0.0,27.11894965,26.5257002,0.0,0.0,0.0,0.0,11.86105,15.126750000000001,0.0,26.05764955,24.94215,0.0,0.0,0.0,665.756702,9.524599994999999,5.929200035,626.7888045,31.3061998,28.15015005,186.2170505,0.346099996,106.6445,28.2558498,28.20454995,28.088950099999998,28.253000050000004,28.23374985,28.22535,28.14860035,28.21425,28.236250050000002,4.7909999800000005,186.2170505,106.6445,11.751600011666667,10.843799998333333,26.539333416666665,28.160933,0.5726892339539015
2014-01-01 04:00:00,0.0,10.084700055,14.272050000000002,0.0,27.03604985,26.428949900000003,0.0,0.0,0.0,0.0,10.4979,15.100649999999998,0.0,26.05840035,24.9300999,0.0,0.0,0.0,654.2629425,10.18130004,10.149649985,0.0,28.66390015,27.845600100000002,1.5871499905,0.0,0.0,28.050299799999998,28.164500150000002,28.2266498,28.3809499,28.420350000000003,28.33005005,28.4360998,28.48955025,28.51259995,4.924,1.5871499905,0.0,13.174116661666668,10.254633365,26.401549966666668,27.25278345,0.0
2014-01-01 05:00:00,0.0,10.508799999999999,14.334800000000001,0.0,26.9436002,26.33995005,0.0,0.0,0.0,0.0,11.2498,15.076699999999999,0.0,26.0313502,24.91300025,0.0,0.0,0.0,749.528103,13.223249999999998,13.19595,0.0,28.305449900000003,27.6629,1.5291000095,0.0,0.0,27.957950099999998,28.003000099999998,28.048999600000002,28.218899900000004,28.184050050000003,28.04969995,28.089049749999997,28.070349850000003,28.05430015,7.060500090000001,1.5291000095,0.0,14.202483333333333,11.660616666666668,26.30528343333333,27.093466766666666,0.0
2014-01-01 06:00:00,0.0,11.2066,14.3933,0.0,26.866100199999998,26.26760005,0.0,0.0,0.0,0.0,12.071200000000001,15.055349999999999,0.0,26.02440015,24.9138002,0.0,0.0,0.0,733.2662995,12.78970004,6.813549995,1033.7807025,32.6562506,27.85914995,327.4460995495,0.5714000045,179.26899995,27.87669995,27.860299750000003,27.7947499,27.8672999,27.89904985,27.8521501,27.83915005,27.81660015,27.799349999999997,5.78249993,327.4460995495,179.26899995,12.087399998333334,12.022500013333334,26.346850066666665,28.515583649999996,0.547476363885959
2014-01-01 07:00:00,296.810704,12.6102,11.031350005,626.873244,29.123900250000002,26.915100000000002,180.586401,0.28845,100.32149995,0.0,11.322700000000001,15.0298,0.0,26.05504965,24.920600049999997,0.0,0.0,0.0,698.744653,11.90194999,7.376399999999999,627.537156,30.8889998,27.75605015,174.649498565,0.380699998,100.2085,27.95359985,27.9756998,27.914250199999998,27.974099849999998,28.00529975,27.998400300000004,27.9675499,27.97105,27.995600000000003,8.727999925,355.23589956499995,200.52999995,11.145850001666666,11.944949996666667,26.5305834,28.689316566666673,0.5644981270067487
2014-01-01 08:00:00,663.9073999999999,14.136199999999999,5.91435005,1287.386355,32.97000015,28.030599849999998,409.81804950000003,0.539200001,223.2995,0.0,11.7287,15.006649999999999,0.0,26.05104965,24.91625015,0.0,0.0,0.0,455.55105050000003,13.9526,5.8052000050000006,836.109503,33.25875005,28.046500050000002,277.455852,0.574799999,158.76,28.009249949999997,28.04494995,28.061200050000004,28.0466,28.03820005,28.052800050000002,28.056850150000002,28.03009995,28.030650150000003,8.069499965,687.2739015,382.05949999999996,8.908733351666667,13.272499999999999,26.997783350000002,30.759933283333336,0.5559057301115922
2014-01-01 09:00:00,778.3364065,14.4515,6.706200010000001,1349.2561600000001,33.25260015,28.221000049999997,442.75309749999997,0.5285000049999999,234.003,0.0,12.342749999999999,14.984399999999999,0.0,26.0565499,24.9118503,0.0,0.0,0.0,309.1311455,14.00485,8.747100025,559.737507,31.763849949999997,28.247449749999998,168.8154015,0.3749000015,97.853,28.21849985,28.20815,28.2346501,28.2339502,28.25249985,28.230350249999997,28.230449850000003,28.2713501,28.246000100000003,8.270499990000001,611.568499,331.856,10.145900011666667,13.599699999999999,27.1267667,30.357666666666663,0.5426309571906188
